taxa_name	pectoral_fin	pectoral_fin_inferred	pectoral_fin_propagated
Trichonotus somaliensis	?	?	?
Trichonotus sp. BOLD:ACG8296	?	?	?
Trichonotus cf. setiger TJN-2015	?	?	?
Trichonotus blochii	1	2	1
Trichonotus arabicus	1	2	1
Trichonotus filamentosus	1	2	1
Trichonotus elegans	1	2	1
Trichonotus setiger	1	2	1
Trichonotus halstead	1	2	1
Trichonotus cyclograptus	1	2	1
Trichonotus nikii	1	2	1
Trichonotus marleyi	1	2	1
Echiichthys vipera	1	2	1
Trachinus armatus	1	2	1
Trachinus cornutus	1	2	1
Trachinus lineolatus	1	2	1
Trachinus araneus	1	2	1
Trachinus pellegrini	1	2	1
Trachinus draco	1	2	1
Trachinus radiatus	1	2	1
Trachinus collignoni	1	2	1
Banjos banjos	?	?	?
Parazanclistius hutchinsi	?	?	?
Histiopterus typus	?	?	?
Evistias acutirostris	?	?	?
Zanclistius elevatus	?	?	?
Richardsonia insignis	?	?	?
Paristiopterus labiosus	?	?	?
Paristiopterus gallipavo	?	?	?
Pentaceropsis recurvirostris	?	?	?
Pseudopentaceros pectoralis	?	?	?
Pseudopentaceros richardsoni	?	?	?
Pseudopentaceros wheeleri	?	?	?
Pentaceros quinquespinis	?	?	?
Pentaceros japonicus	?	?	?
Pentaceros decacanthus	?	?	?
Pentaceros capensis	?	?	?
Grammatonotus lanceolatus	?	?	?
Grammatonotus ambiortus	?	?	?
Grammatonotus crosnieri	?	?	?
Grammatonotus surugaensis	?	?	?
Grammatonotus laysanus	?	?	?
Grammatonotus macrophthalmus	?	?	?
Callanthias parini	?	?	?
Callanthias splendens	?	?	?
Callanthias japonicus	?	?	?
Callanthias allporti	?	?	?
Callanthias platei	?	?	?
Callanthias ruber	?	?	?
Callanthias legras	?	?	?
Callanthias australis	?	?	?
Hapalogenys bengalensis	?	?	?
Hapalogenys sp. VK-2013	?	?	?
Hapalogenys dampieriensis	?	?	?
Hapalogenys sennin	?	?	?
Hapalogenys filamentosus	?	?	?
Hapalogenys merguiensis	?	?	?
Hapalogenys nigripinnis	?	?	?
Hapalogenys kishinouyei	?	?	?
Hapalogenys analis	?	?	?
Hapalogenys sp. MDS-2011	?	?	?
Kurtus indicus	?	?	?
Kurtus gulliveri	?	?	?
Phaeoptix pigmentaria	?	?	?
Ozichthys albimaculosus	?	?	?
Amioides grossidens	?	?	?
Lachneratus phasmaticus	?	?	?
Coranthus polyacanthus	?	?	?
Holapogon maximus	?	?	?
Neamia xenica	?	?	?
Neamia articycla	?	?	?
Neamia octospina	?	?	?
Neamia notula	?	?	?
Vincentia novaehollandiae	?	?	?
Vincentia badia	?	?	?
Vincentia conspersa	?	?	?
Vincentia macrocauda	?	?	?
Vincentia punctata	?	?	?
Zapogon evermanni	?	?	?
Brephamia parvula	?	?	?
Siphamia sp. YCM-P45343	?	?	?
Siphamia papuensis	?	?	?
Siphamia tubifer	?	?	?
Siphamia senoui	?	?	?
Siphamia arabica	?	?	?
Siphamia fraseri	?	?	?
Siphamia goreni	?	?	?
Siphamia brevilux	?	?	?
Siphamia stenotes	?	?	?
Siphamia randalli	?	?	?
Siphamia spinicola	?	?	?
Siphamia cyanophthalma	?	?	?
Siphamia cuneiceps	?	?	?
Siphamia cephalotes	?	?	?
Siphamia nigra	?	?	?
Siphamia majimai	?	?	?
Siphamia corallicola	?	?	?
Siphamia roseigaster	?	?	?
Siphamia guttulata	?	?	?
Siphamia mossambica	?	?	?
Siphamia tubulata	?	?	?
Siphamia argentea	?	?	?
Siphamia fistulosa	?	?	?
Siphamia elongata	?	?	?
Siphamia fuscolineata	?	?	?
Siphamia jebbi	?	?	?
Siphamia sp. A73	?	?	?
Siphamia versicolor	?	?	?
Apogonichthys adspersus	?	?	?
Apogonichthys landoni	?	?	?
Apogonichthys perdix	?	?	?
Apogonichthys ocellatus	?	?	?
Foa yamba	?	?	?
Foa longimana	?	?	?
Foa nivosa	?	?	?
Foa leisi	?	?	?
Foa fo	?	?	?
Foa madagascariensis	?	?	?
Foa hyalina	?	?	?
Foa albimaculosa	?	?	?
Foa brachygramma	?	?	?
Zoramia viridiventer	?	?	?
Zoramia perlita	?	?	?
Zoramia flebila	?	?	?
Zoramia fragilis	?	?	?
Rhabdamia nigrimentum	?	?	?
Rhabdamia spilota	?	?	?
Rhabdamia clupeiformis	?	?	?
Rhabdamia nuda	?	?	?
Rhabdamia mentalis	?	?	?
Rhabdamia cypselura	?	?	?
Rhabdamia gracilis	?	?	?
Lovamia fasciata	?	?	?
Apogon marquesensis	?	?	?
Apogon aterrimus	?	?	?
Apogon seali	?	?	?
Apogon nigripes	?	?	?
Apogon catalai	?	?	?
Apogon simplex	?	?	?
Apogon kautamea	?	?	?
Apogon rudis	?	?	?
Apogon americanus	?	?	?
Apogon relativus	?	?	?
Apogon rubellus	?	?	?
Apogon omanensis	?	?	?
Apogon campbelli	?	?	?
Apogon limenus	?	?	?
Apogon albomarginatus	?	?	?
Apogon hungi	?	?	?
Apogon axillaris	?	?	?
Apogon susanae	?	?	?
Apogon capricornis	?	?	?
Apogon radcliffei	?	?	?
Apogon posterofasciatus	?	?	?
Apogon poecilopterus	?	?	?
Apogon novaeguineae	?	?	?
Apogon mydrus	?	?	?
Apogon quartus	?	?	?
Apogon pselion	?	?	?
Apogon spilurus	?	?	?
Apogon isus	?	?	?
Apogon cheni	?	?	?
Apogon wilsoni	?	?	?
Apogon leptocaulus	?	?	?
Apogon gouldi	?	?	?
Apogon quinquestriatus	?	?	?
Apogon lativittatus	?	?	?
Apogon hypselonotus	?	?	?
Apogon septemstriatus	?	?	?
Apogon melanopterus	?	?	?
Apogon spongicolus	?	?	?
Apogon unitaeniatus	?	?	?
Apogon striatodes	?	?	?
Apogon tchefouensis	?	?	?
Apogon dhofar	?	?	?
Apogon chalcius	?	?	?
Apogon rubrifuscus	?	?	?
Apogon atricaudus	?	?	?
Apogon noumeae	?	?	?
Apogon nitidus	?	?	?
Apogon flavus	?	?	?
Apogon sinus	?	?	?
Apogon diversus	?	?	?
Apogon dammermani	?	?	?
Apogon oxina	?	?	?
Apogon cyanotaenia	?	?	?
Apogon latus	?	?	?
Apogon victoriae	?	?	?
Apogon dianthus	?	?	?
Apogon regula	?	?	?
Apogon bryx	?	?	?
Apogon erythrosoma	?	?	?
Apogon brevispinis	?	?	?
Apogon multitaeniatus	?	?	?
Apogon pallidofasciatus	?	?	?
Apogon torresiensis	?	?	?
Apogon atradorsatus	?	?	?
Apogon dovii	?	?	?
Apogon affinis	?	?	?
Apogon phenax	?	?	?
Apogon hyalosoma	?	?	?
Lepidamia kalosoma	?	?	?
Apogon natalensis	?	?	?
Apogon townsendi	?	?	?
Apogon imberbis	?	?	?
Phaeoptyx xenus	?	?	?
Apogon aurolineatus	?	?	?
Phaeoptyx pigmentaria	?	?	?
Phaeoptyx conklini	?	?	?
Apogon quadrisquamatus	?	?	?
Astrapogon stellatus	?	?	?
Astrapogon puncticulatus	?	?	?
Astrapogon alutus	?	?	?
Astrapogon sp. BOLD:AAB0574	?	?	?
Astrapogon sp. BOLD:AAB2953	?	?	?
Apogon maculatus	?	?	?
Pristiapogon abrogramma	?	?	?
Pristiapogon exostigma	?	?	?
Pristiapogon fraenatus	?	?	?
Pristicon rufus	?	?	?
Pristicon trimaculatus	?	?	?
Pristicon rhodopterus	?	?	?
Pristiapogon kallopterus	?	?	?
Cercamia melanogaster	?	?	?
Cercamia eremia	?	?	?
Cercamia cladara	?	?	?
Paxton concilians	?	?	?
Pseudamiops springeri	?	?	?
Pseudamiops phasma	?	?	?
Pseudamiops pellucidus	?	?	?
Pseudamiops diaphanes	?	?	?
Pseudamiops gracilicauda	?	?	?
Gymnapogon janus	?	?	?
Gymnapogon sp. I.41400-009	?	?	?
Gymnapogon melanogaster	?	?	?
Gymnapogon annona	?	?	?
Gymnapogon japonicus	?	?	?
Gymnapogon vanderbilti	?	?	?
Gymnapogon foraminosus	?	?	?
Gymnapogon philippinus	?	?	?
Gymnapogon sp. BOLD:AAY2588	?	?	?
Gymnapogon urospilotus	?	?	?
Gymnapogon africanus	?	?	?
Pristiapogon taeniopterus	?	?	?
Apogonichthyoides maculipinnis	?	?	?
Apogonichthyoides gardineri	?	?	?
Apogonichthyoides heptastygma	?	?	?
Apogonichthyoides brevicaudatus	?	?	?
Apogonichthyoides euspilotus	?	?	?
Apogonichthyoides umbratilis	?	?	?
Apogonichthyoides chrysurus	?	?	?
Apogonichthyoides miniatus	?	?	?
Apogonichthyoides atripes	?	?	?
Apogonichthyoides regani	?	?	?
Apogonichthyoides pseudotaeniatus	?	?	?
Apogonichthyoides uninotatus	?	?	?
Apogonichthyoides cantoris	?	?	?
Apogonichthyoides erdmanni	?	?	?
Apogonichthyoides sialis	?	?	?
Apogonichthyoides opercularis	?	?	?
Apogonichthyoides pharaonis	?	?	?
Apogonichthyoides nigripinnis	?	?	?
Ostorhinchus sp. NSMT:P:62210	?	?	?
Ostorhinchus sp. NMMBP:1292	?	?	?
Ostorhinchus sp. FAKU:73093	?	?	?
Ostorhinchus cheni	?	?	?
Nectamia cf. bandanensis BOLD:AAD6831	?	?	?
Ostorhinchus tricinctus	?	?	?
Ostorhinchus sp. 2-NSMT-P62210	?	?	?
Ostorhinchus sp. 1-FAKU73093	?	?	?
Ostorhinchus sp. 3-YCM-P41584	?	?	?
Ostorhinchus wassinki	?	?	?
Ostorhinchus fleurieu	?	?	?
Ostorhinchus fasciatus	?	?	?
Ostorhinchus aroubiensis	?	?	?
Ostorhinchus aphanes	?	?	?
Nectamia zebrinus	?	?	?
Nectamia ignitops	?	?	?
Nectamia viria	?	?	?
Nectamia luxuria	?	?	?
Nectamia similis	?	?	?
Nectamia annularis	?	?	?
Ostorhinchus griffini	?	?	?
Cheilodipterus parazonatus	?	?	?
Cheilodipterus intermedius	?	?	?
Cheilodipterus singapurensis	?	?	?
Cheilodipterus octovittatus	?	?	?
Cheilodipterus alleni	?	?	?
Cheilodipterus lachneri	?	?	?
Cheilodipterus persicus	?	?	?
Cheilodipterus novemstriatus	?	?	?
Cheilodipterus zonatus	?	?	?
Cheilodipterus pygmaios	?	?	?
Cheilodipterus nigrotaeniatus	?	?	?
Cheilodipterus arabicus	?	?	?
Ostorhinchus hoevenii	?	?	?
Ostorhinchus lineomaculatus	?	?	?
Ostorhinchus rubrimacula	?	?	?
Ostorhinchus rueppellii	?	?	?
Ostorhinchus schlegeli	?	?	?
Ostorhinchus neotes	?	?	?
Ostorhinchus cavitensis	?	?	?
Ostorhinchus jenkinsi	?	?	?
Ostorhinchus ocellicaudus	?	?	?
Ostorhinchus leptofasciatus	?	?	?
Ostorhinchus hartzfeldii	?	?	?
Ostorhinchus maculiferus	?	?	?
Ostorhinchus nanus	?	?	?
Ostorhinchus gularis	?	?	?
Ostorhinchus fukuii	?	?	?
Ostorhinchus franssedai	?	?	?
Ostorhinchus nigrocincta	?	?	?
Ostorhinchus chrysotaenia	?	?	?
Ostorhinchus komodoensis	?	?	?
Ostorhinchus urostigma	?	?	?
Ostorhinchus melanoproctus	?	?	?
Ostorhinchus chrysopomus	?	?	?
Ostorhinchus pleuron	?	?	?
Ostorhinchus atrogaster	?	?	?
Ostorhinchus multilineatus	?	?	?
Ostorhinchus dispar	?	?	?
Ostorhinchus oxygrammus	?	?	?
Ostorhinchus margaritophorus	?	?	?
Ostorhinchus microspilos	?	?	?
Ostorhinchus monospilus	?	?	?
Ostorhinchus cladophilos	?	?	?
Ostorhinchus sealei	?	?	?
Ostorhinchus cf. properuptus 'lined type'	?	?	?
Ostorhinchus ventrifasciatus	?	?	?
Apogonichthyoides niger	?	?	?
Ostorhinchus ishigakiensis	?	?	?
Cheilodipterus macrodon	?	?	?
Glossamia timika	?	?	?
Glossamia wichmanni	?	?	?
Glossamia gjellerupi	?	?	?
Glossamia narindica	?	?	?
Glossamia heurni	?	?	?
Glossamia beauforti	?	?	?
Glossamia abo	?	?	?
Glossamia trifasciata	?	?	?
Glossamia arguni	?	?	?
Glossamia sandei	?	?	?
Glossamia aprion	?	?	?
Cheilodipterus artus	?	?	?
Cheilodipterus isostigmus	?	?	?
Apogonichthyoides melas	?	?	?
Ostorhinchus guamensis	?	?	?
Nectamia savayensis	?	?	?
Jaydia erythrophthalma	?	?	?
Jaydia novaeguineae	?	?	?
Jaydia striata	?	?	?
Jaydia photogaster	?	?	?
Jaydia melanopus	?	?	?
Jaydia argyrogaster	?	?	?
Jaydia truncata	?	?	?
Jaydia smithi	?	?	?
Jaydia queketti	?	?	?
Jaydia lineata	?	?	?
Jaydia carinatus	?	?	?
Ostorhinchus luteus	?	?	?
Nectamia bandanensis	?	?	?
Nectamia fusca	?	?	?
Apogon erythrinus	?	?	?
Apogon semiornatus	?	?	?
Ostorhinchus flagelliferus	?	?	?
Apogon crassiceps	?	?	?
Archamia zeylonicus	?	?	?
Archamia leai	?	?	?
Archamia ataenia	?	?	?
Archamia bilineata	?	?	?
Archamia pallida	?	?	?
Archamia mozambiquensis	?	?	?
Archamia macroptera	?	?	?
Archamia bleekeri	?	?	?
Archamia macropteroides	?	?	?
Archamia zosterophora	?	?	?
Archamia flavofasciata	?	?	?
Archamia lineolata	?	?	?
Archamia fucata	?	?	?
Taeniamia dispilus	?	?	?
Taeniamia kagoshimanus	?	?	?
Taeniamia fucata	?	?	?
Taeniamia sp. SAIAB78070	?	?	?
Taeniamia zosterophora	?	?	?
Taeniamia buruensis	?	?	?
Taeniamia biguttata	?	?	?
Cheilodipterus quinquelineatus	?	?	?
Zoramia gilberti	?	?	?
Zoramia leptacantha	?	?	?
Fibramia thermalis	?	?	?
Fibramia lateralis	?	?	?
Fibramia amboinensis	?	?	?
Ostorhinchus sangiensis	?	?	?
Pterapogon mirifica	?	?	?
Pterapogon kauderni	?	?	?
Ostorhinchus compressus	?	?	?
Ostorhinchus aureus	?	?	?
Ostorhinchus apogonoides	?	?	?
Ostorhinchus nigrofasciatus	?	?	?
Ostorhinchus novemfasciatus	?	?	?
Ostorhinchus angustatus	?	?	?
Ostorhinchus kiensis	?	?	?
Ostorhinchus quadrifasciatus	?	?	?
Ostorhinchus holotaenia	?	?	?
Ostorhinchus endekataenia	?	?	?
Ostorhinchus cookii	?	?	?
Ostorhinchus cyanosoma	?	?	?
Ostorhinchus moluccensis	?	?	?
Ostorhinchus properuptus	?	?	?
Ostorhinchus selas	?	?	?
Ostorhinchus taeniophorus	?	?	?
Apogonichthyoides cf. nigripinnis BOLD:AAB4081	?	?	?
Sphaeramia nematoptera	?	?	?
Sphaeramia orbicularis	?	?	?
Fowleria sp. USNM334735	?	?	?
Fowleria flammea	?	?	?
Fowleria punctulata	?	?	?
Fowleria vaiulae	?	?	?
Fowleria marmorata	?	?	?
Apogonichthyoides taeniatus	?	?	?
Fowleria aurita	?	?	?
Fowleria isostigma	?	?	?
Fowleria variegata	?	?	?
Grahamichthys radiata	?	?	?
Thalasseleotris iota	?	?	?
Thalasseleotris adela	?	?	?
Thalasseleotris sp. SDL-2006	?	?	?
Gymnoxenisthmus tigrellus	?	?	?
Rotuma lewisi	?	?	?
Paraxenisthmus cerberusi	?	?	?
Paraxenisthmus springeri	?	?	?
Tyson belos	?	?	?
Allomicrodesmus dorotheae	?	?	?
Xenisthmus eirospilus	?	?	?
Xenisthmus clarus	?	?	?
Xenisthmus balius	?	?	?
Xenisthmus polyzonatus	?	?	?
Xenisthmus africanus	?	?	?
Xenisthmus chapmani	?	?	?
Xenisthmus semicinctus	?	?	?
Xenisthmus chi	?	?	?
Xenisthmus sp. CET-2001	?	?	?
Xenisthmus sp. TG-2010	?	?	?
Rhyacichthys guilberti	?	?	?
Rhyacichthys aspro	?	?	?
Protogobius attiti	?	?	?
Sineleotris saccharae	?	?	?
Sineleotris chalmersi	?	?	?
Sineleotris namxamensis	?	?	?
Terateleotris aspro	?	?	?
Neodontobutis macropectoralis	?	?	?
Neodontobutis tonkinensis	?	?	?
Neodontobutis aurarmus	?	?	?
Perccottus glenii	?	?	?
Micropercops dabryi	?	?	?
Micropercops borealis	?	?	?
Micropercops swinhonis	?	?	?
Odontobutis platycephala	?	?	?
Odontobutis yaluensis	?	?	?
Odontobutis haifengensis	?	?	?
Odontobutis sinensis	?	?	?
Odontobutis obscura	?	?	?
Odontobutis potamophila	?	?	?
Odontobutis interrupta	?	?	?
Odontobutis hikimius	?	?	?
Milyeringa justitia	?	?	?
Milyeringa brooksi	?	?	?
Milyeringa veritas	?	?	?
Fagasa tutuilae	?	?	?
Allomogurnda sampricei	?	?	?
Allomogurnda landfordi	?	?	?
Allomogurnda insularis	?	?	?
Allomogurnda flavimarginata	?	?	?
Allomogurnda nesolepis	?	?	?
Allomogurnda hoesei	?	?	?
Allomogurnda montana	?	?	?
Allomogurnda papua	?	?	?
Philypnus macrolepis	?	?	?
Ratsirakia legendrei	?	?	?
Hemieleotris latifasciata	?	?	?
Hemieleotris levis	?	?	?
Hemieleotris latifasciatus	?	?	?
Leptophilypnus guatemalensis	?	?	?
Leptophilypnus fluviatilis	?	?	?
Leptophilypnus panamensis	?	?	?
Calumia profunda	?	?	?
Calumia eilperinae	?	?	?
Calumia papuensis	?	?	?
Calumia godeffroyi	?	?	?
Belobranchus segura	?	?	?
Belobranchus belobranchus	?	?	?
Bunaka pinguis	?	?	?
Bunaka gyrinoides	?	?	?
Microphilypnus sp. 13LB53	?	?	?
Microphilypnus sp. 13LA73	?	?	?
Microphilypnus amazonicus	?	?	?
Microphilypnus macrostoma	?	?	?
Microphilypnus acangaquara	?	?	?
Microphilypnus ternetzi	?	?	?
Microphilypnus sp. CET-2008	?	?	?
Mogurnda sp. NMBE 1066568	?	?	?
Mogurnda lineata	?	?	?
Mogurnda mosa	?	?	?
Mogurnda maccuneae	?	?	?
Mogurnda kaifayama	?	?	?
Mogurnda oligolepis	?	?	?
Mogurnda aurifodinae	?	?	?
Mogurnda variegata	?	?	?
Mogurnda orientalis	?	?	?
Mogurnda mbuta	?	?	?
Mogurnda furva	?	?	?
Mogurnda pardalis	?	?	?
Mogurnda magna	?	?	?
Mogurnda pulchra	?	?	?
Mogurnda spilota	?	?	?
Mogurnda vitta	?	?	?
Mogurnda wapoga	?	?	?
Mogurnda cingulata	?	?	?
Mogurnda aiwasoensis	?	?	?
Mogurnda malsmithi	?	?	?
Mogurnda kutubuensis	?	?	?
Mogurnda mogurnda	?	?	?
Mogurnda adspersa	?	?	?
Mogurnda clivicola	?	?	?
Mogurnda thermophila	?	?	?
Mogurnda larapintae	?	?	?
Tateurndina ocellicauda	?	?	?
Ophieleotris sp. TAMETOMO-HAZE	?	?	?
Giuris margaritacea	?	?	?
Giuris sp. TG-2010	?	?	?
Philypnodon nudiceps	?	?	?
Philypnodon grandiceps	?	?	?
Philypnodon sp. HYW-2001	?	?	?
Philypnodon macrostomus	?	?	?
Gobiomorphus gobiodes	?	?	?
Gobiomorphus breviceps	?	?	?
Gobiomorphus alpinus	?	?	?
Gobiomorphus gobioides	?	?	?
Gobiomorphus huttoni	?	?	?
Gobiomorphus cotidianus	?	?	?
Gobiomorphus coxii	?	?	?
Gobiomorphus basalis	?	?	?
Gobiomorphus australis	?	?	?
Gobiomorphus hubbsi	?	?	?
Erotelis cf. armiger NMBE 1066560	?	?	?
Erotelis clarki	?	?	?
Erotelis shropshirei	?	?	?
Erotelis smaragdus	?	?	?
Erotelis armiger	?	?	?
Eleotris sp. North 2 Lineage15	?	?	?
Eleotris sp. North 2 Lineage14	?	?	?
Eleotris sp. North 2 Lineage13	?	?	?
Eleotris sp. North 2 Lineage12	?	?	?
Eleotris sp. North 2 Lineage11	?	?	?
Eleotris sp. North 2 Lineage10	?	?	?
Eleotris sp. North 2 Lineage08	?	?	?
Eleotris sp. North 2 Lineage07	?	?	?
Eleotris sp. North 2 Lineage06	?	?	?
Eleotris sp. North 2 Lineage05	?	?	?
Eleotris sp. North 2 Lineage04	?	?	?
Eleotris sp. North 2 Lineage03	?	?	?
Eleotris sp. North 2 Lineage02	?	?	?
Eleotris sp. North 2 Lineage01	?	?	?
Eleotris sp. North 1 Lineage14	?	?	?
Eleotris sp. North 1 Lineage13	?	?	?
Eleotris sp. North 1 Lineage12	?	?	?
Eleotris sp. North 1 Lineage11	?	?	?
Eleotris sp. North 1 Lineage10	?	?	?
Eleotris sp. North 1 Lineage09	?	?	?
Eleotris sp. North 1 Lineage08	?	?	?
Eleotris sp. North 1 Lineage07	?	?	?
Eleotris sp. North 1 Lineage06	?	?	?
Eleotris sp. North 1 Lineage05	?	?	?
Eleotris sp. North 1 Lineage04	?	?	?
Eleotris sp. North 1 Lineage03	?	?	?
Eleotris sp. North 1 Lineage02	?	?	?
Eleotris sp. North 1 Lineage01	?	?	?
Eleotris melanopterus	?	?	?
Eleotris sp. ECY-DJ-2	?	?	?
Eleotris sp. ECY-DJ-1	?	?	?
Eleotris sp. AT21602CAM	?	?	?
Eleotris sp. 'North 2 lineage'	?	?	?
Eleotris sp. 'Northeast-Southeast lineage'	?	?	?
Eleotris sp. 'North 1 lineage'	?	?	?
Eleotris sp. NMBE 1066558	?	?	?
Eleotris pseudacanthopomus	?	?	?
Eleotris tubularis	?	?	?
Eleotris melanura	?	?	?
Eleotris fasciatus	?	?	?
Eleotris mauritiana	?	?	?
Eleotris brachyurus	?	?	?
Eleotris macrolepis	?	?	?
Eleotris daganensis	?	?	?
Eleotris macrocephala	?	?	?
Eleotris pellegrini	?	?	?
Eleotris andamensis	?	?	?
Eleotris senegalensis	?	?	?
Eleotris aquadulcis	?	?	?
Eleotris tecta	?	?	?
Eleotris feai	?	?	?
Eleotris balia	?	?	?
Eleotris sulcaticollis	?	?	?
Eleotris striata	?	?	?
Eleotris robustus	?	?	?
Eleotris annobonensis	?	?	?
Eleotris cantoris	?	?	?
Eleotris vittata	?	?	?
Eleotris perniger	?	?	?
Eleotris lutea	?	?	?
Eleotris belizianus	?	?	?
Eleotris soaresi	?	?	?
Eleotris vomerodentata	?	?	?
Eleotris pallida	?	?	?
Eleotris melanosoma	?	?	?
Eleotris sp. ASIZP0069247	?	?	?
Eleotris sp. ASIZP0067676	?	?	?
Eleotris sp. BOLD:AAC5438	?	?	?
Eleotris sp. BOLD:AAC9396	?	?	?
Eleotris sandwicensis	?	?	?
Eleotris amblyopsis	?	?	?
Eleotris picta	?	?	?
Eleotris pisonis	?	?	?
Eleotris sp. TG-2010	?	?	?
Eleotris fusca	?	?	?
Eleotris acanthopoma	?	?	?
Eleotris oxycephala	?	?	?
Gobiomorus polylepis	?	?	?
Gobiomorus dormitator	?	?	?
Gobiomorus dormitor	?	?	?
Gobiomorus maculatus	?	?	?
Guavina micropus	?	?	?
Guavina guavina	?	?	?
Dormitator cubanus	?	?	?
Dormitator lebretonis	?	?	?
Dormitator pleurops	?	?	?
Dormitator latifrons	?	?	?
Dormitator maculatus	?	?	?
Kimberleyeleotris hutchinsi	?	?	?
Kimberleyeleotris notata	?	?	?
Carassiops compressus	?	?	?
Hypseleotris barrawayi	?	?	?
Hypseleotris ejuncida	?	?	?
Hypseleotris regalis	?	?	?
Hypseleotris leuciscus	?	?	?
Hypseleotris pinna	?	?	?
Hypseleotris hotayensis	?	?	?
Hypseleotris everetti	?	?	?
Hypseleotris pangel	?	?	?
Hypseleotris kimberleyensis	?	?	?
Hypseleotris compressocephalus	?	?	?
Hypseleotris guentheri	?	?	?
Hypseleotris sp. 'Midgley's carp gudgeon'	?	?	?
Hypseleotris sp. HAxHX	?	?	?
Hypseleotris sp. HAxHB	?	?	?
Hypseleotris sp. HA	?	?	?
Hypseleotris sp. HBxHX	?	?	?
Hypseleotris sp. 'Lake's carp gudgeon'	?	?	?
Hypseleotris sp. HB	?	?	?
Hypseleotris sp. hyp008	?	?	?
Hypseleotris sp. hyp005	?	?	?
Hypseleotris sp. hyp001	?	?	?
Hypseleotris sp. HC	?	?	?
Hypseleotris sp. hyp010	?	?	?
Hypseleotris sp. hyp009	?	?	?
Hypseleotris aurea	?	?	?
Hypseleotris klunzingeri	?	?	?
Hypseleotris sp. 'Murray-Darling carp gudgeon'	?	?	?
Hypseleotris tohizonae	?	?	?
Hypseleotris sp. 'Katherine River'	?	?	?
Hypseleotris sp. hyp013	?	?	?
Hypseleotris sp. hyp021	?	?	?
Hypseleotris galii	?	?	?
Hypseleotris cyprinoides	?	?	?
Hypseleotris agilis	?	?	?
Hypseleotris dayi	?	?	?
Hypseleotris compressa	?	?	?
Incara multisquamatus	?	?	?
Parviparma straminea	?	?	?
Pogoneleotris heterolepis	?	?	?
Kribia leonensis	?	?	?
Kribia uellensis	?	?	?
Kribia kribensis	?	?	?
Kribia nana	?	?	?
Typhleotris mararybe	?	?	?
Typhleotris sp. MPD-2012	?	?	?
Typhleotris pauliani	?	?	?
Typhleotris madagascariensis	?	?	?
Prionobutis dasyrhynchus	?	?	?
Prionobutis microps	?	?	?
Butis sp. CBM DNA No. 2009-111	?	?	?
Butis gymnopomus	?	?	?
Butis humeralis	?	?	?
Butis gyrinoides	?	?	?
Butis prismatica	?	?	?
Butis sp. HYW-2001	?	?	?
Butis butis	?	?	?
Butis melanostigma	?	?	?
Butis amboinensis	?	?	?
Butis koilomatodon	?	?	?
Ophiocara macrolepidota	?	?	?
Ophiocara porocephala	?	?	?
Bostrychus scalaris	?	?	?
Bostrychus zonatus	?	?	?
Bostrychus africanus	?	?	?
Bostrychus aruensis	?	?	?
Bostrychus sinensis	?	?	?
Odonteleotris canina	?	?	?
Odonteleotris polylepis	?	?	?
Odonteleotris macrodon	?	?	?
Oxyeleotris colasi	?	?	?
Oxyeleotris heterodon	?	?	?
Oxyeleotris altipinna	?	?	?
Oxyeleotris mertoni	?	?	?
Oxyeleotris caeca	?	?	?
Oxyeleotris paucipora	?	?	?
Oxyeleotris fimbriata	?	?	?
Oxyeleotris stagnicola	?	?	?
Oxyeleotris wisselensis	?	?	?
Oxyeleotris aruensis	?	?	?
Oxyeleotris siamensis	?	?	?
Oxyeleotris herwerdenii	?	?	?
Oxyeleotris urophthalmus	?	?	?
Oxyeleotris urophthalmoides	?	?	?
Oxyeleotris lineolata	?	?	?
Oxyeleotris nullipora	?	?	?
Oxyeleotris selheimi	?	?	?
Oxyeleotris marmorata	?	?	?
Wuhanlinigobius malayensis	?	?	?
Awaouichthys menoni	?	?	?
Antilligobius nikkiae	?	?	?
Gobiidae environmental sample	?	?	?
Paratrimma urospila	?	?	?
Paratrimma nigrimenta	?	?	?
Grallenia baliensis	?	?	?
Grallenia arenicola	?	?	?
Grallenia lipi	?	?	?
Pascua caudilinea	?	?	?
Pascua sticta	?	?	?
Gobiinae sp. BOLD:AAE8191	?	?	?
Heteroplopomus barbatus	?	?	?
Obliquogobius fluvostriatus	?	?	?
Obliquogobius cometes	?	?	?
Obliquogobius megalops	?	?	?
Obliquogobius turkayi	?	?	?
Obliquogobius yamadai	?	?	?
Obliquogobius cirrifer	?	?	?
Nematogobius brachynemus	?	?	?
Nematogobius maindroni	?	?	?
Ancistrogobius yoshigoui	?	?	?
Ancistrogobius yanoi	?	?	?
Ancistrogobius squamiceps	?	?	?
Ancistrogobius dipus	?	?	?
Phoxacromion kaneharai	?	?	?
Polyspondylogobius sinensis	?	?	?
Parkraemeria saltator	?	?	?
Parkraemeria rhinoceros	?	?	?
Parkraemeria ornata	?	?	?
Larsonella pumila	?	?	?
Tryssogobius sarah	?	?	?
Tryssogobius flavolineatus	?	?	?
Tryssogobius longipes	?	?	?
Tryssogobius porosus	?	?	?
Tryssogobius colini	?	?	?
Tryssogobius quinquespinus	?	?	?
Tryssogobius nigrolineatus	?	?	?
Evermannia cf. panamensis Ever1	?	?	?
Evermannia sp. REF4	?	?	?
Evermannia erici	?	?	?
Evermannia panamensis	?	?	?
